id	al_len	cons_fr	gap_fr	fpr30	fpr50	fpr70	tpr30	tpr50	tpr70	tfpr30	tfpr50	tfpr70	pq	tr_len	ols	ols_n	fm	bme	topo	max_dist	mean_dist	fastme	rfd	cd	category
30_PF00439_2	89	0.0899	0.1124	0.0181	0.0347	0.0567	0.0394	0.0731	0.1291	0.0391	0.0651	0.1006	3050523	0.2995	8.9367	1.3431e+01	4.4354	0.010	23825	2.0913	0.8157	2458.0	0.7407	2.7447	bad
30_PF00443_1	1001	0.0120	0.8132	0.0112	0.0199	0.0322	0.0287	0.0524	0.0863	0.0475	0.0839	0.1294	37568947	0.3084	4.0824	3.1155e+00	1.8220	0.010	26658	1.7844	1.1447	2428.0	0.2593	1.1783	good
30_PF00443_2	665	0.0301	0.7925	0.0150	0.0271	0.0438	0.0488	0.0918	0.1582	0.0585	0.1022	0.1624	21375378	0.3328	7.0535	8.1553e+00	3.4899	0.011	24746	2.0655	0.9300	2243.0	0.4444	2.1075	bad
30_PF00443_3	921	0.0163	0.8545	0.0147	0.0268	0.0432	0.0261	0.0482	0.0776	0.0349	0.0593	0.0858	30775633	0.3151	7.7567	3.5165e+00	2.1366	0.011	25455	2.5332	1.4852	2374.0	0.4815	2.1867	bad
30_PF00443_4	599	0.0651	0.4841	0.0120	0.0218	0.0345	0.0259	0.0466	0.0732	0.0398	0.0681	0.1021	19562582	0.3042	3.0217	3.4024e+00	1.5915	0.010	25105	1.5666	0.9424	2362.0	0.2222	1.4801	n
30_PF00443_5	827	0.0097	0.8924	0.0140	0.0252	0.0408	0.0334	0.0626	0.1102	0.0462	0.0744	0.1193	26939405	0.3235	8.9753	3.4733e+00	2.4270	0.011	25198	2.6996	1.6075	2187.0	0.2963	1.4677	n
30_PF00443_6	492	0.0000	0.9980	0.0173	0.0315	0.0528	0.0356	0.0647	0.1154	0.0376	0.0629	0.0945	15196706	0.3482	12.0888	9.7098e+00	5.5624	0.012	25108	2.9853	1.1158	2146.0	0.3333	1.9106	n
30_PF00443_7	513	0.0916	0.3509	0.0132	0.0237	0.0369	0.0317	0.0577	0.0970	0.0458	0.0786	0.1226	19544263	0.2921	3.0777	4.0671e+00	1.7150	0.010	25807	1.5284	0.8699	2575.0	0.2963	1.7294	n
30_PF00443_8	607	0.0577	0.5848	0.0124	0.0223	0.0355	0.0292	0.0522	0.0825	0.0429	0.0732	0.1083	18859989	0.3034	5.2230	5.7727e+00	2.4745	0.010	25474	1.6466	0.9512	2448.0	0.1852	1.0515	good
30_PF00447_1	126	0.1349	0.2222	0.0132	0.0254	0.0435	0.0297	0.0568	0.0942	0.0390	0.0641	0.0981	5730307	0.2334	7.4059	1.1804e+01	5.0801	0.008	24728	1.4015	0.7921	2300.0	0.5556	1.9535	bad
30_PF00448_1	236	0.0847	0.6483	0.0149	0.0283	0.0481	0.0367	0.0680	0.1181	0.0442	0.0735	0.1074	6148570	0.2320	6.1136	4.4274e+01	5.3420	0.008	25496	0.8462	0.3716	2186.0	0.3333	2.5042	n
30_PF00448_2	196	0.5357	0.0000	0.0164	0.0303	0.0484	0.0410	0.0751	0.1225	0.0444	0.0772	0.1187	3730580	0.2318	4.5917	8.1955e+01	4.4030	0.008	26335	0.3860	0.2367	2444.0	0.3333	1.5470	n
30_PF00450_1	456	0.2281	0.1228	0.0151	0.0275	0.0440	0.0339	0.0642	0.1046	0.0430	0.0733	0.1109	9337059	0.3366	3.9399	1.6987e+01	3.2141	0.011	22056	1.0990	0.4816	2029.0	0.3704	2.0684	n
30_PF00454_1	255	0.4667	0.0196	0.0131	0.0262	0.0428	0.0447	0.0884	0.1557	0.0560	0.1029	0.1745	3985522	0.2499	3.4994	8.1747e+01	3.3530	0.008	26495	0.4589	0.2069	2580.0	0.1852	0.9198	good
30_PF00454_2	253	0.0949	0.5850	0.0128	0.0231	0.0374	0.0284	0.0538	0.1002	0.0414	0.0723	0.1219	7190430	0.2839	3.9290	1.3409e+01	3.2588	0.009	24748	1.1209	0.5413	2290.0	0.1852	1.3797	n
30_PF00454_3	275	0.2509	0.2655	0.0153	0.0288	0.0484	0.0371	0.0679	0.1167	0.0451	0.0732	0.1158	5668453	0.2773	4.4905	2.5627e+01	3.7818	0.009	25065	0.7753	0.4186	2357.0	0.1852	1.2865	good
30_PF00454_4	238	0.2815	0.3067	0.0153	0.0284	0.0455	0.0353	0.0654	0.1108	0.0418	0.0724	0.1129	4465553	0.2771	3.4014	3.5440e+01	3.1288	0.009	25152	0.7433	0.3098	2330.0	0.4074	2.1014	n
30_PF00456_1	340	0.1059	0.2000	0.0170	0.0301	0.0478	0.0351	0.0654	0.1083	0.0392	0.0685	0.1047	8094156	0.3803	4.3100	1.3164e+01	3.4145	0.013	24428	2.2664	0.5722	2236.0	0.5185	1.8023	bad
30_PF00459_1	421	0.0784	0.6627	0.0158	0.0288	0.0467	0.0345	0.0649	0.1062	0.0396	0.0716	0.1079	12007544	0.3124	4.5260	7.9865e+00	2.7662	0.010	25337	1.3355	0.7528	2387.0	0.2222	1.4543	n
30_PF00462_1	68	0.3235	0.0441	0.0210	0.0422	0.0690	0.0482	0.0940	0.1495	0.0400	0.0695	0.1064	1600713	0.2579	12.7464	8.6894e+01	11.2842	0.009	24110	0.9381	0.3830	2266.0	0.4444	1.6856	bad
30_PF00462_2	68	0.0294	0.5882	0.0301	0.0545	0.0867	0.0658	0.1225	0.1993	0.0401	0.0702	0.1062	1586810	0.3648	17.8963	3.0326e+01	11.5521	0.012	19505	1.7358	0.7682	1583.0	0.6667	1.9891	bad
30_PF00464_1	408	0.3211	0.0588	0.0146	0.0264	0.0431	0.0290	0.0525	0.0946	0.0355	0.0624	0.1021	8158997	0.2816	3.8109	3.1907e+01	3.4687	0.009	24894	0.7857	0.3456	2349.0	0.6667	2.1640	bad
30_PF00466_1	114	0.0702	0.0965	0.0241	0.0434	0.0697	0.0427	0.0785	0.1279	0.0353	0.0588	0.0842	5208937	0.2615	18.2920	1.7568e+01	8.8638	0.009	24900	1.6876	1.0204	2202.0	0.5556	2.9541	bad
30_PF00466_2	103	0.3204	0.0680	0.0258	0.0465	0.0746	0.0553	0.0981	0.1569	0.0389	0.0652	0.0995	2400090	0.2985	11.4118	7.8450e+01	9.9120	0.010	23594	0.6487	0.3814	1833.0	0.4074	1.4979	n
30_PF00467_1	36	0.0278	0.1389	0.0272	0.0538	0.0921	0.0670	0.1271	0.2098	0.0413	0.0694	0.1034	2304807	0.1860	48.6208	3.0283e+01	17.6793	0.006	22137	4.1146	1.2671	1984.0	0.7407	3.5311	bad
30_PF00490_1	338	0.3343	0.0444	0.0141	0.0255	0.0407	0.0382	0.0697	0.1174	0.0497	0.0870	0.1390	7774111	0.2863	3.2882	2.3954e+01	2.9539	0.010	25032	0.6692	0.3705	2242.0	0.3333	1.2767	good
30_PF00491_1	333	0.1712	0.1411	0.0146	0.0263	0.0416	0.0333	0.0603	0.0940	0.0427	0.0717	0.1056	12783732	0.2796	4.5257	9.3131e+00	3.0459	0.009	24794	1.1325	0.6971	2352.0	0.3704	1.8023	n
30_PF00493_1	404	0.1609	0.5470	0.0121	0.0229	0.0368	0.0294	0.0547	0.0860	0.0422	0.0742	0.1147	6362021	0.3216	2.3707	2.7076e+01	2.1657	0.011	25092	1.0386	0.2959	2358.0	0.4074	1.6774	n
30_PF00493_2	352	0.4403	0.0682	0.0157	0.0287	0.0465	0.0286	0.0505	0.0796	0.0333	0.0568	0.0849	6217705	0.3051	4.2324	4.5979e+01	3.8920	0.010	25990	0.4282	0.3034	2561.0	0.2222	1.1744	good
30_PF00494_1	307	0.2248	0.0977	0.0163	0.0298	0.0479	0.0356	0.0625	0.1010	0.0404	0.0668	0.1019	9465448	0.2902	4.3614	1.2645e+01	3.3100	0.010	25811	0.9746	0.5873	2360.0	0.3333	1.4770	n
30_PF00498_1	98	0.1429	0.4286	0.0181	0.0355	0.0568	0.0401	0.0739	0.1215	0.0378	0.0650	0.1013	2620714	0.2825	7.1262	2.2659e+01	5.3229	0.009	24401	1.3249	0.5608	2269.0	0.4815	2.1036	bad
30_PF00498_2	139	0.0216	0.7698	0.0306	0.0561	0.0900	0.0551	0.0971	0.1576	0.0342	0.0560	0.0809	2924553	0.3117	27.7848	2.0713e+01	10.1697	0.010	20882	2.3805	1.1582	1801.0	0.7778	3.3685	bad
30_PF00501_1	496	0.2258	0.1310	0.0134	0.0243	0.0388	0.0429	0.0796	0.1323	0.0580	0.0961	0.1593	13477829	0.3071	2.9405	1.0021e+01	2.2485	0.010	25394	0.9255	0.5417	2518.0	0.5185	2.2034	bad
30_PF00501_2	509	0.0825	0.5678	0.0143	0.0257	0.0416	0.0330	0.0566	0.0907	0.0422	0.0710	0.1033	18284146	0.2949	4.5908	7.3895e+00	2.9151	0.010	25918	1.2222	0.7882	2378.0	0.3333	1.5010	n
30_PF00501_3	665	0.0015	0.6752	0.0148	0.0275	0.0453	0.0298	0.0553	0.0960	0.0372	0.0594	0.0936	25774006	0.3010	10.6887	6.2667e+00	3.2477	0.010	24306	3.9269	1.3060	2196.0	0.4444	1.8962	bad
30_PF00501_4	445	0.3416	0.0090	0.0127	0.0228	0.0375	0.0330	0.0582	0.0967	0.0456	0.0793	0.1253	10270823	0.2840	2.9018	2.3013e+01	2.6352	0.009	24291	0.6283	0.3551	2088.0	0.3333	1.4158	n
30_PF00503_1	493	0.0872	0.5761	0.0065	0.0129	0.0227	0.0175	0.0386	0.0705	0.0450	0.0809	0.1386	15981159	0.2883	2.6851	7.6901e+00	1.9505	0.010	24783	1.2382	0.5909	2307.0	0.4074	3.5982	n
30_PF00514_1	41	0.6098	0.0000	0.0087	0.0257	0.0733	0.0308	0.1477	0.2513	0.0250	0.0973	0.1772	406824	0.2646	21.9975	1.2799e+03	21.7879	0.009	20667	0.2862	0.1311	1578.0	0.5926	2.4050	bad
30_PF00514_2	42	0.2619	0.0476	0.0000	0.0135	0.0357	0.0151	0.0459	0.1074	0.0187	0.0623	0.1302	2533397	0.1217	16.8657	4.6880e+01	15.1680	0.004	24320	1.1609	0.5998	1596.0	0.8148	3.7802	bad
30_PF00533_1	81	0.0988	0.2346	0.0291	0.0525	0.0853	0.0611	0.1059	0.1706	0.0373	0.0640	0.0970	2499600	0.2908	17.0813	4.9153e+01	13.3553	0.010	23600	1.2050	0.5895	2095.0	0.4815	1.7662	bad
30_PF00534_1	180	0.2167	0.1778	0.0160	0.0289	0.0466	0.0351	0.0634	0.1080	0.0405	0.0674	0.1061	5012460	0.2928	4.5795	1.9687e+01	3.9889	0.010	24828	1.0850	0.4823	2348.0	0.1852	1.0194	good
30_PF00534_2	246	0.0366	0.6138	0.0210	0.0382	0.0614	0.0398	0.0720	0.1171	0.0363	0.0600	0.0870	6768938	0.3552	10.8790	1.1037e+01	5.2512	0.012	21787	2.9977	0.9928	2012.0	0.3704	1.9016	n
30_PF00535_1	205	0.1512	0.2927	0.0151	0.0282	0.0468	0.0322	0.0566	0.0917	0.0393	0.0630	0.0950	7577696	0.1899	9.3840	1.7333e+01	6.6759	0.006	21938	1.6051	0.7358	2185.0	0.6667	2.7127	bad
30_PF00550_1	71	0.0845	0.0845	0.0250	0.0461	0.0749	0.0611	0.1179	0.1967	0.0452	0.0748	0.1184	2843220	0.2952	15.8270	1.6158e+01	7.7820	0.010	23456	2.0774	0.9897	2067.0	0.7037	2.7809	bad
30_PF00550_2	78	0.1154	0.2949	0.0269	0.0496	0.0800	0.0584	0.1051	0.1744	0.0394	0.0661	0.1036	2073623	0.3032	14.9175	3.9326e+01	11.0857	0.010	23644	2.0118	0.6159	2132.0	0.7407	2.2697	bad
30_PF00551_1	237	0.1224	0.2405	0.0189	0.0344	0.0551	0.0401	0.0766	0.1335	0.0400	0.0699	0.1118	8792118	0.2849	7.6507	1.1927e+01	4.5676	0.009	24577	1.3957	0.8009	2309.0	0.5926	2.3154	bad
30_PF00557_1	253	0.1146	0.1462	0.0181	0.0328	0.0524	0.0356	0.0659	0.1033	0.0360	0.0648	0.1009	8186447	0.3120	5.0227	7.9831e+00	2.8519	0.010	25365	1.2110	0.7932	2439.0	0.2963	1.2475	good
30_PF00557_2	237	0.2743	0.0802	0.0147	0.0266	0.0428	0.0362	0.0667	0.1070	0.0449	0.0758	0.1197	6151356	0.2900	4.4650	1.7529e+01	3.7139	0.010	24727	0.8478	0.5047	2230.0	0.4444	2.1205	bad
30_PF00557_3	285	0.0632	0.2561	0.0123	0.0229	0.0373	0.0266	0.0484	0.0768	0.0398	0.0670	0.0994	12681424	0.2568	4.7070	5.6991e+00	2.5639	0.009	26099	1.3715	0.9088	2346.0	0.2963	1.6533	n
30_PF00557_4	327	0.2844	0.1009	0.0151	0.0276	0.0444	0.0361	0.0668	0.1032	0.0430	0.0761	0.1168	8367614	0.2889	3.0479	1.8256e+01	2.6410	0.010	26180	0.6453	0.4086	2541.0	0.1111	0.9408	good
30_PF00562_1	383	0.5587	0.0209	0.0102	0.0196	0.0326	0.0251	0.0471	0.0795	0.0431	0.0770	0.1186	5005023	0.2298	3.3300	1.1536e+02	3.2707	0.008	26348	0.3123	0.1699	2501.0	0.2593	1.6477	n
30_PF00562_2	388	0.1443	0.4768	0.0114	0.0220	0.0383	0.0400	0.0761	0.1399	0.0610	0.1050	0.1687	11671398	0.2638	7.7217	5.5769e+01	7.2844	0.009	25454	0.6614	0.3721	2355.0	0.4444	1.7267	bad
30_PF00562_3	397	0.4081	0.0907	0.0108	0.0196	0.0317	0.0223	0.0413	0.0792	0.0388	0.0655	0.1053	10806265	0.2660	2.2608	1.6111e+01	2.0072	0.009	26245	0.5463	0.3746	2506.0	0.2593	1.8270	n
30_PF00565_1	138	0.0290	0.4058	0.0217	0.0398	0.0633	0.0477	0.0879	0.1402	0.0415	0.0694	0.1066	4446661	0.3432	9.2563	1.0919e+01	4.3912	0.011	23580	2.6760	0.9207	2115.0	0.5556	2.0325	bad
30_PF00566_1	210	0.3381	0.0381	0.0133	0.0249	0.0411	0.0380	0.0677	0.1129	0.0477	0.0834	0.1306	4181444	0.2917	5.1409	4.4056e+01	4.7904	0.010	24684	0.7780	0.3416	2121.0	0.3704	1.4832	n
30_PF00566_2	327	0.1927	0.4709	0.0143	0.0269	0.0446	0.0298	0.0559	0.0948	0.0368	0.0643	0.0981	7011717	0.2692	5.8580	3.1288e+01	5.2137	0.009	23881	0.9645	0.4327	2288.0	0.2593	1.3261	good
30_PF00566_3	262	0.0916	0.5115	0.0188	0.0338	0.0544	0.0465	0.0855	0.1414	0.0455	0.0808	0.1220	9406529	0.2732	5.2806	1.1146e+01	3.4744	0.009	25320	1.2404	0.6883	2447.0	0.3704	1.7766	n
30_PF00566_4	262	0.0763	0.5534	0.0158	0.0289	0.0475	0.0387	0.0746	0.1388	0.0444	0.0760	0.1297	9571431	0.2845	7.1970	1.9418e+01	5.5346	0.009	24706	1.6244	0.6088	2302.0	0.2222	1.2318	good
30_PF00566_5	303	0.0726	0.3927	0.0169	0.0317	0.0529	0.0386	0.0718	0.1168	0.0408	0.0660	0.1030	10172363	0.2610	8.9310	1.5079e+01	5.7044	0.009	25329	1.6145	0.7696	2311.0	0.4444	2.0987	bad
30_PF00571_1	71	0.0704	0.3380	0.0304	0.0561	0.0916	0.0620	0.1126	0.1831	0.0379	0.0636	0.0945	1791723	0.3321	14.3783	5.0122e+01	10.5928	0.011	22558	2.0529	0.5356	1931.0	0.7778	2.0971	bad
30_PF00571_2	71	0.0141	0.3944	0.0235	0.0442	0.0716	0.0493	0.0953	0.1564	0.0373	0.0639	0.1016	1950635	0.2955	12.1511	2.1905e+01	6.4716	0.010	23659	2.7442	0.7448	2108.0	0.3704	1.4134	n
30_PF00575_1	81	0.3827	0.1728	0.0023	0.0103	0.0666	0.0102	0.1188	0.2183	0.0230	0.0914	0.1662	505704	0.2946	10.1185	8.0377e+02	9.9536	0.010	21986	0.5417	0.1122	1649.0	0.6296	3.8192	bad
30_PF00575_2	79	0.0633	0.3797	0.0294	0.0525	0.0838	0.0558	0.1000	0.1617	0.0362	0.0607	0.0885	2570465	0.3031	16.1885	2.8957e+01	9.9937	0.010	22473	1.6031	0.7477	2137.0	0.3704	1.8889	n
30_PF00575_3	74	0.0676	0.0676	0.0285	0.0511	0.0816	0.0587	0.1066	0.1732	0.0369	0.0655	0.1002	2439497	0.3122	13.3021	2.1336e+01	7.9701	0.010	23644	1.6696	0.7896	2219.0	0.4815	2.3019	bad
30_PF00578_1	150	0.0400	0.5933	0.0245	0.0450	0.0729	0.0538	0.1018	0.1667	0.0399	0.0686	0.1058	4645284	0.2939	13.8110	2.1244e+01	8.9941	0.010	21437	1.6881	0.8063	1686.0	0.5926	3.2434	bad
30_PF00578_2	148	0.1014	0.3311	0.0211	0.0392	0.0635	0.0486	0.0907	0.1435	0.0411	0.0693	0.1030	3203756	0.3025	8.5587	2.2791e+01	6.7241	0.010	21369	2.1681	0.6128	2100.0	0.6296	2.8305	bad
30_PF00579_1	338	0.1716	0.1627	0.0147	0.0272	0.0441	0.0405	0.0740	0.1270	0.0468	0.0817	0.1349	9526181	0.2939	4.8223	1.6337e+01	3.8760	0.010	24719	0.8290	0.5433	2109.0	0.6296	2.4803	bad
30_PF00579_3	390	0.0154	0.9026	0.0166	0.0298	0.0487	0.0364	0.0659	0.1032	0.0393	0.0682	0.1037	13642607	0.3153	7.4979	7.1701e+00	3.6447	0.011	25466	1.4619	1.0226	2434.0	0.4074	1.5610	n
30_PF00581_1	143	0.1049	0.4056	0.0238	0.0434	0.0702	0.0502	0.0912	0.1454	0.0383	0.0670	0.1031	4738490	0.2871	12.3609	1.1009e+01	5.8567	0.010	24392	1.6904	1.0596	2252.0	0.2963	1.3962	n
30_PF00581_2	174	0.0057	0.6322	0.0274	0.0482	0.0771	0.0588	0.1061	0.1745	0.0404	0.0681	0.1013	5531745	0.3618	21.4958	1.6817e+01	7.8830	0.012	23430	3.3012	1.1306	2054.0	0.7778	2.7863	bad
30_PF00583_1	92	0.0000	0.8261	0.0281	0.0513	0.0831	0.0501	0.0929	0.1516	0.0328	0.0553	0.0821	2868706	0.3079	16.1828	2.5976e+01	10.5760	0.010	23496	1.9140	0.7893	2102.0	0.4444	1.9705	bad
30_PF00583_2	99	0.4949	0.0202	0.0204	0.0363	0.0636	0.0487	0.0928	0.1618	0.0377	0.0739	0.1199	1713291	0.2592	11.2544	2.3703e+02	10.7734	0.009	24015	0.4302	0.2179	2115.0	0.5185	1.9960	bad
30_PF00586_1	143	0.3776	0.0839	0.0228	0.0413	0.0663	0.0490	0.0905	0.1481	0.0389	0.0689	0.1088	3088364	0.2997	6.5785	4.9787e+01	5.8223	0.010	24323	0.6159	0.3635	2243.0	0.3704	1.7287	n
30_PF00587_1	208	0.2981	0.2067	0.0189	0.0350	0.0568	0.0423	0.0811	0.1322	0.0407	0.0730	0.1118	3921290	0.2956	6.7566	3.7336e+01	5.7702	0.010	23767	0.6698	0.4254	2300.0	0.4074	2.1362	n
30_PF00587_2	181	0.1271	0.6851	0.0172	0.0324	0.0527	0.0427	0.0782	0.1258	0.0422	0.0750	0.1132	3987449	0.2851	6.3923	5.8984e+01	5.7994	0.010	24549	0.6222	0.3292	2251.0	0.4444	2.0097	bad
30_PF00587_3	307	0.1922	0.5375	0.0191	0.0345	0.0552	0.0458	0.0832	0.1382	0.0438	0.0756	0.1190	3838377	0.2700	5.8660	5.9991e+01	5.4039	0.009	23861	0.6459	0.3127	2121.0	0.4815	1.9274	bad
30_PF00587_4	337	0.3501	0.0415	0.0165	0.0295	0.0475	0.0344	0.0654	0.1082	0.0389	0.0678	0.1045	7173703	0.3201	4.0430	3.0955e+01	3.5678	0.011	25273	0.6748	0.3614	2299.0	0.3704	1.3561	good
30_PF00590_1	283	0.1343	0.3251	0.0157	0.0292	0.0467	0.0339	0.0656	0.1065	0.0402	0.0702	0.1039	6931874	0.3054	5.6313	1.8428e+01	4.2552	0.010	24885	1.1136	0.5528	2308.0	0.2593	1.3468	good
30_PF00616_1	234	0.0385	0.4145	0.0157	0.0294	0.0486	0.0334	0.0628	0.1062	0.0382	0.0659	0.0978	11406807	0.2222	10.9164	6.3399e+00	3.8348	0.007	25048	2.0766	1.3122	2238.0	0.4074	2.5641	n
30_PF00620_1	168	0.0298	0.4940	0.0190	0.0345	0.0571	0.0426	0.0774	0.1315	0.0413	0.0703	0.1029	6720733	0.2496	10.2001	1.2534e+01	5.3459	0.008	25141	2.1927	0.9021	2435.0	0.2593	1.3148	good
30_PF00620_2	161	0.1739	0.0373	0.0174	0.0324	0.0535	0.0462	0.0858	0.1560	0.0450	0.0806	0.1313	5322469	0.2699	6.4413	1.7662e+01	4.3626	0.009	24702	1.0954	0.6039	2401.0	0.2222	1.2092	good
30_PF00620_3	232	0.0172	0.7284	0.0220	0.0395	0.0638	0.0438	0.0829	0.1430	0.0379	0.0648	0.0994	7803178	0.2971	10.3853	1.1713e+01	4.7657	0.010	23969	2.2506	0.9416	2237.0	0.2593	1.2865	good
30_PF00620_4	207	0.1014	0.2754	0.0171	0.0312	0.0500	0.0385	0.0687	0.1104	0.0396	0.0669	0.1057	7252590	0.2756	6.4685	9.2398e+00	3.6550	0.009	24937	1.4652	0.8367	2333.0	0.3704	1.5432	n
30_PF00620_5	202	0.1089	0.2871	0.0163	0.0302	0.0486	0.0305	0.0545	0.0863	0.0350	0.0574	0.0858	6621875	0.2974	6.9158	7.9772e+00	3.3621	0.010	25846	1.5997	0.9311	2332.0	0.1852	1.4384	n
30_PF00620_6	242	0.0000	0.9835	0.0190	0.0349	0.0580	0.0434	0.0806	0.1485	0.0307	0.0579	0.0925	6562235	0.3222	46.5921	9.7834e+01	22.4298	0.011	23298	3.5845	0.6901	2094.0	0.5185	1.8625	bad
30_PF00622_1	148	0.2162	0.2162	0.0179	0.0317	0.0502	0.0388	0.0715	0.1198	0.0412	0.0678	0.1034	5963194	0.2577	6.0841	1.7621e+01	4.9648	0.009	23455	1.0281	0.5876	1964.0	0.4444	2.1356	bad
30_PF00623_1	181	0.3315	0.1989	0.0219	0.0397	0.0627	0.0398	0.0730	0.1152	0.0344	0.0594	0.0889	3329472	0.3033	6.9659	6.5909e+01	6.4069	0.010	23267	0.5120	0.3251	2084.0	0.4444	1.7107	bad
30_PF00625_1	215	0.1860	0.1721	0.0188	0.0340	0.0543	0.0508	0.0925	0.1465	0.0475	0.0839	0.1304	5548793	0.3229	5.6195	1.4747e+01	4.0810	0.011	24904	1.0803	0.6173	2355.0	0.3704	1.7525	n
30_PF00626_1	91	0.3846	0.0110	0.0161	0.0329	0.0544	0.0395	0.0745	0.1155	0.0388	0.0679	0.1012	2259079	0.2539	11.0674	9.8090e+01	10.4826	0.008	24959	0.6130	0.3359	2301.0	0.5185	2.2350	bad
30_PF00627_1	42	0.1429	0.1667	0.0339	0.0651	0.1110	0.0837	0.1563	0.2651	0.0420	0.0709	0.1051	1279711	0.2657	33.6213	9.1371e+01	24.4690	0.009	23309	2.5164	0.6066	1931.0	0.5926	2.2733	bad
30_PF00627_2	38	0.3684	0.0000	0.0256	0.0624	0.1098	0.0850	0.1681	0.2696	0.0432	0.0794	0.1243	591922	0.2690	32.5836	3.5004e+02	31.2579	0.009	21129	0.9694	0.3051	1720.0	0.7037	3.4015	bad
30_PF00632_1	394	0.1827	0.2183	0.0139	0.0249	0.0396	0.0242	0.0437	0.0711	0.0324	0.0573	0.0896	11987541	0.3233	2.9544	6.1785e+00	1.9021	0.011	24844	1.1022	0.6915	2259.0	0.1852	1.1871	good
30_PF00632_2	308	0.2208	0.1169	0.0143	0.0258	0.0415	0.0364	0.0690	0.1135	0.0440	0.0802	0.1360	6354659	0.3037	4.4069	3.5186e+01	4.0817	0.010	25767	0.8364	0.3539	2423.0	0.3333	1.8600	n
30_PF00632_3	309	0.4790	0.0129	0.0158	0.0289	0.0463	0.0360	0.0679	0.1135	0.0417	0.0774	0.1194	5342715	0.2713	4.5118	6.7207e+01	4.2645	0.009	24719	0.4993	0.2591	2291.0	0.2593	1.6309	n
30_PF00632_4	380	0.1237	0.2526	0.0143	0.0250	0.0387	0.0298	0.0537	0.0842	0.0394	0.0692	0.1052	13427313	0.3144	3.0008	4.5355e+00	1.6311	0.010	25800	1.2958	0.8134	2456.0	0.2222	1.0902	good
30_PF00650_1	167	0.1617	0.3713	0.0196	0.0368	0.0593	0.0450	0.0820	0.1357	0.0404	0.0709	0.1102	4755369	0.2773	7.5096	3.9252e+01	6.5138	0.009	24055	0.8422	0.4374	2304.0	0.4815	2.0927	bad
30_PF00650_2	157	0.0382	0.7006	0.0156	0.0295	0.0497	0.0351	0.0643	0.1104	0.0399	0.0704	0.1090	5824826	0.2927	13.7965	3.0835e+01	10.8547	0.010	25059	1.6402	0.6689	2343.0	0.3704	1.4255	n
30_PF00664_1	296	0.1453	0.1858	0.0140	0.0254	0.0407	0.0322	0.0569	0.0949	0.0416	0.0707	0.1104	8557032	0.2933	2.4739	7.1431e+00	1.7818	0.010	26753	0.9995	0.5885	2549.0	0.1852	1.0732	good
30_PF00664_2	299	0.0067	0.8829	0.0165	0.0297	0.0485	0.0369	0.0678	0.1164	0.0418	0.0723	0.1074	8085021	0.3037	7.6961	2.0764e+01	5.4231	0.010	24991	1.3655	0.6088	2396.0	0.1852	1.3468	good
30_PF00664_3	329	0.0000	0.2249	0.0198	0.0361	0.0570	0.0383	0.0712	0.1174	0.0378	0.0640	0.0962	13039827	0.3289	16.2836	4.7261e+00	3.2985	0.011	24070	3.4054	1.8562	2345.0	0.5556	1.9185	bad
30_PF00664_4	291	0.3058	0.1615	0.0160	0.0289	0.0462	0.0397	0.0758	0.1325	0.0432	0.0778	0.1357	6144892	0.2996	3.6448	2.7120e+01	3.2157	0.010	25501	0.6932	0.3666	2495.0	0.2963	1.2830	good
30_PF00673_1	113	0.4159	0.3982	0.0238	0.0432	0.0675	0.0506	0.0942	0.1610	0.0403	0.0724	0.1140	1702211	0.2635	24.8298	5.1488e+02	24.5127	0.009	24142	0.3900	0.2196	2222.0	0.5556	2.2309	bad
30_PF00675_1	173	0.1272	0.5145	0.0237	0.0435	0.0704	0.0516	0.0940	0.1592	0.0383	0.0680	0.1095	4955989	0.3153	10.1813	4.4043e+01	8.3196	0.011	23580	0.9520	0.4808	1997.0	0.5556	2.3940	bad
30_PF00675_2	133	0.1203	0.3308	0.0202	0.0377	0.0605	0.0436	0.0798	0.1323	0.0387	0.0646	0.1019	5246826	0.2044	13.8337	2.6181e+01	10.7021	0.007	23708	1.9162	0.7269	2180.0	0.5926	2.5065	bad
30_PF00675_3	149	0.2215	0.5369	0.0166	0.0317	0.0530	0.0362	0.0697	0.1199	0.0359	0.0655	0.1113	3242616	0.2516	5.6198	6.5911e+01	5.2764	0.008	25642	0.5298	0.2920	2316.0	0.4444	1.6774	bad
30_PF00675_4	150	0.1133	0.0200	0.0154	0.0280	0.0447	0.0370	0.0682	0.1117	0.0434	0.0762	0.1230	4367679	0.2786	3.5815	1.1909e+01	2.8121	0.009	25097	1.2162	0.5484	2487.0	0.2963	1.4320	n
30_PF00675_5	150	0.0667	0.1400	0.0181	0.0335	0.0535	0.0376	0.0706	0.1115	0.0383	0.0679	0.0997	6616534	0.2644	9.3769	9.6725e+00	4.7310	0.009	25192	1.5961	0.9846	2292.0	0.4074	1.5403	n
30_PF00676_1	301	0.4252	0.0133	0.0163	0.0290	0.0464	0.0327	0.0602	0.0991	0.0372	0.0655	0.1011	6419899	0.2711	4.6763	5.1205e+01	4.3082	0.009	24983	0.5279	0.3022	2304.0	0.4074	1.8644	n
